run_id,commit_sha,commit_message,status,workflow_duration,lead_time_s,artifact_size_bytes,job_name,job_duration,test_count,test_failures,test_duration_avg_s,timestamp,variation_label,execution_mode,pip_cache
27112469375,ecf658fb97ecf3ea2f1f73f8847d770970ce9626,fix: variacao 03 corrigir falha forcada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,40.0,1143,test_sequential,0.0,22,0,0.0067,2026-06-08T02:22:36Z,03-correcao-teste,parallel,True
27112466672,f724b9d447c39739844f6d60c30ed87fa530a99b,test: variacao 02 forcar falha de teste  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,27.0,39.0,755,setup,6.0,0,0,0.0,2026-06-08T02:22:30Z,02-inferido,,
27112466672,f724b9d447c39739844f6d60c30ed87fa530a99b,test: variacao 02 forcar falha de teste  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,27.0,39.0,755,lint,13.0,0,0,0.0,2026-06-08T02:22:30Z,02-inferido,,
27112466672,f724b9d447c39739844f6d60c30ed87fa530a99b,test: variacao 02 forcar falha de teste  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,27.0,39.0,755,test_parallel,13.0,22,1,0.0068,2026-06-08T02:22:30Z,02-inferido,,
27112466672,f724b9d447c39739844f6d60c30ed87fa530a99b,test: variacao 02 forcar falha de teste  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,27.0,39.0,755,lint_inverted,0.0,0,0,0.0,2026-06-08T02:22:30Z,02-inferido,,
27112466672,f724b9d447c39739844f6d60c30ed87fa530a99b,test: variacao 02 forcar falha de teste  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,27.0,39.0,755,test_inverted,0.0,22,1,0.0068,2026-06-08T02:22:30Z,02-inferido,,
27112466672,f724b9d447c39739844f6d60c30ed87fa530a99b,test: variacao 02 forcar falha de teste  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,27.0,39.0,755,test_sequential,0.0,22,1,0.0068,2026-06-08T02:22:30Z,02-inferido,,
27112464101,e3e3c8a67b08e25c07b85beac76c650765cd3f13,ci: variacao 01 baseline verde  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1127,setup,4.0,0,0,0.0,2026-06-08T02:22:25Z,01-baseline-verde,parallel,True
27112464101,e3e3c8a67b08e25c07b85beac76c650765cd3f13,ci: variacao 01 baseline verde  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1127,test_parallel,12.0,22,0,0.0065,2026-06-08T02:22:25Z,01-baseline-verde,parallel,True
27112464101,e3e3c8a67b08e25c07b85beac76c650765cd3f13,ci: variacao 01 baseline verde  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1127,lint,12.0,0,0,0.0,2026-06-08T02:22:25Z,01-baseline-verde,parallel,True
27112464101,e3e3c8a67b08e25c07b85beac76c650765cd3f13,ci: variacao 01 baseline verde  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1127,test_inverted,0.0,22,0,0.0065,2026-06-08T02:22:25Z,01-baseline-verde,parallel,True
27112464101,e3e3c8a67b08e25c07b85beac76c650765cd3f13,ci: variacao 01 baseline verde  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1127,lint_inverted,0.0,0,0,0.0,2026-06-08T02:22:25Z,01-baseline-verde,parallel,True
27112464101,e3e3c8a67b08e25c07b85beac76c650765cd3f13,ci: variacao 01 baseline verde  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1127,test_sequential,0.0,22,0,0.0065,2026-06-08T02:22:25Z,01-baseline-verde,parallel,True
27112440596,846b08a143d07319452b2060123d9c1ae7456979,fix(ci): corrigir workflow GitHub Actions para execucao valida  Co-authored-by: Cursor <cursoragent@cursor.com>,success,25.0,40.0,1159,setup,6.0,0,0,0.0,2026-06-08T02:21:34Z,12-artefato-grande,parallel,True
27112440596,846b08a143d07319452b2060123d9c1ae7456979,fix(ci): corrigir workflow GitHub Actions para execucao valida  Co-authored-by: Cursor <cursoragent@cursor.com>,success,25.0,40.0,1159,lint,10.0,0,0,0.0,2026-06-08T02:21:34Z,12-artefato-grande,parallel,True
27112440596,846b08a143d07319452b2060123d9c1ae7456979,fix(ci): corrigir workflow GitHub Actions para execucao valida  Co-authored-by: Cursor <cursoragent@cursor.com>,success,25.0,40.0,1159,test_parallel,12.0,22,0,0.0068,2026-06-08T02:21:34Z,12-artefato-grande,parallel,True
27112440596,846b08a143d07319452b2060123d9c1ae7456979,fix(ci): corrigir workflow GitHub Actions para execucao valida  Co-authored-by: Cursor <cursoragent@cursor.com>,success,25.0,40.0,1159,test_inverted,0.0,22,0,0.0068,2026-06-08T02:21:34Z,12-artefato-grande,parallel,True
27112440596,846b08a143d07319452b2060123d9c1ae7456979,fix(ci): corrigir workflow GitHub Actions para execucao valida  Co-authored-by: Cursor <cursoragent@cursor.com>,success,25.0,40.0,1159,lint_inverted,0.0,0,0,0.0,2026-06-08T02:21:34Z,12-artefato-grande,parallel,True
27112440596,846b08a143d07319452b2060123d9c1ae7456979,fix(ci): corrigir workflow GitHub Actions para execucao valida  Co-authored-by: Cursor <cursoragent@cursor.com>,success,25.0,40.0,1159,test_sequential,0.0,22,0,0.0068,2026-06-08T02:21:34Z,12-artefato-grande,parallel,True
